id,name,family,mode,bars,steps,subdivision,density,polyphony,minNote,maxNote,colour,tags,bank,harmonyId,studyId,nodeId
"fourth-286670233497f0f4575b523d","Filigree M0083 - chordal 4b","Filigree","melodic","4","32","2","0.625","3","24","47","#56C8C3","factory, rn, filigree, melodic, 4bar, straight, 2spq, open, chordal, stepwise, connected, cell, chromatic, alternate","banks/01-filigree-melodic.nseqbank","H170","fourth-atlas-0-55","nmu55ic3s_2"
"fourth-9fe1387552bc81d7efb57f4d","Filigree M0084 - mono 0.5b","Filigree","melodic","0.5","8","4","0.5","1","27","41","#56C8C3","factory, rn, filigree, melodic, 0.5bar, straight, 4spq, open, mono, angular, held, cell, harmonic-minor, answer","banks/01-filigree-melodic.nseqbank","H070","fourth-atlas-0-58","nmu55j5kp_4"
"fourth-281c9f3673f80485140ede7d","Filigree M0085 - chordal 0.5b","Filigree","melodic","0.5","12","6","0.5","3","24","50","#56C8C3","factory, rn, filigree, melodic, 0.5bar, triplet, 6spq, open, chordal, angular, connected, cell, pentatonic, alternate","banks/01-filigree-melodic.nseqbank","H154","fourth-atlas-0-30","nmu55ic3s_2"
"fourth-43fc05f50ddf81ded6baa835","Filigree M0086 - mono 8b","Filigree","melodic","8","192","6","0.4166666666666667","1","48","70","#56C8C3","factory, rn, filigree, melodic, 8bar, triplet, 6spq, open, mono, angular, plucked, cell, chromatic, repeat","banks/01-filigree-melodic.nseqbank","H186","fourth-atlas-0-5","nmu55j5kp_4"
"fourth-55d454b086458af23ce6b93d","Filigree M0087 - chordal 2b","Filigree","melodic","2","32","4","0.6875","3","24","57","#56C8C3","factory, rn, filigree, melodic, 2bar, straight, 4spq, open, chordal, angular, connected, cell, pentatonic, evolve","banks/01-filigree-melodic.nseqbank","H148","fourth-atlas-0-54","nmu55kn74_6"
"fourth-db5d629f300e9f3c95764a08","Filigree M0088 - dyadic 2b","Filigree","melodic","2","48","6","0.4583333333333333","2","52","83","#56C8C3","factory, rn, filigree, melodic, 2bar, triplet, 6spq, open, dyadic, stepwise, held, composite, diatonic, answer","banks/01-filigree-melodic.nseqbank","H013","fourth-atlas-0-51","nmua0d3hu_7"
"fourth-8cc437ab2fb2367ca345c2d8","Filigree M0089 - mono 0.5b","Filigree","melodic","0.5","8","4","0.75","1","25","34","#56C8C3","factory, rn, filigree, melodic, 0.5bar, straight, 4spq, dense, mono, stepwise, connected, structure, octatonic, answer, even","banks/01-filigree-melodic.nseqbank","H122","fourth-atlas-0-32","nmu58ji6e_11"
"fourth-e9093f2eb578f4fc1de5a74b","Filigree M0090 - mono 8b","Filigree","melodic","8","128","4","0.5","1","60","82","#56C8C3","factory, rn, filigree, melodic, 8bar, straight, 4spq, open, mono, angular, plucked, cell, whole-tone, alternate","banks/01-filigree-melodic.nseqbank","H111","fourth-atlas-0-61","nmu55ic3s_2"
"fourth-ea2a4c789bdc03a44900f52f","Filigree M0091 - mono 4b","Filigree","melodic","4","64","4","0.328125","1","31","49","#56C8C3","factory, rn, filigree, melodic, 4bar, straight, 4spq, open, mono, wide, held, cell, octatonic, answer","banks/01-filigree-melodic.nseqbank","H126","fourth-atlas-0-14","nmu55ic3s_2"
"fourth-3e984c3d7ed8b2f67d7b4835","Filigree M0092 - mono 8b","Filigree","melodic","8","128","4","0.5625","1","48","79","#56C8C3","factory, rn, filigree, melodic, 8bar, straight, 4spq, open, mono, wide, held, structure, pentatonic, evolve","banks/01-filigree-melodic.nseqbank","H167","fourth-atlas-0-55","nmu9zolp7_4"
"fourth-3bb6643f83b6613b66d9cddb","Filigree M0093 - dyadic 0.5b","Filigree","melodic","0.5","16","8","0.375","2","38","71","#56C8C3","factory, rn, filigree, melodic, 0.5bar, straight, 8spq, open, dyadic, angular, plucked, composite, diatonic, answer","banks/01-filigree-melodic.nseqbank","H003","fourth-atlas-0-38","nmua0d3hu_7"
"fourth-dd8dbff34c4ad2ac459683ad","Filigree M0094 - chordal 1b","Filigree","melodic","1","16","4","0.625","3","53","83","#56C8C3","factory, rn, filigree, melodic, 1bar, straight, 4spq, open, chordal, angular, held, structure, diatonic, repeat, even","banks/01-filigree-melodic.nseqbank","H016","fourth-atlas-0-53","nmu9zolp7_4"
"fourth-c2c218e59488a63768a1db03","Filigree M0095 - mono 2b","Filigree","melodic","2","32","4","0.4375","1","50","79","#56C8C3","factory, rn, filigree, melodic, 2bar, straight, 4spq, open, mono, wide, plucked, cell, harmonic-minor, evolve","banks/01-filigree-melodic.nseqbank","H067","fourth-atlas-0-21","nmu55kn74_6"
"fourth-4c12411cf89565e29bf57d8f","Filigree M0096 - mono 1b","Filigree","melodic","1","24","6","0.5","1","39","52","#56C8C3","factory, rn, filigree, melodic, 1bar, triplet, 6spq, open, mono, angular, plucked, structure, chromatic, answer","banks/01-filigree-melodic.nseqbank","H186","fourth-atlas-0-34","nmu9zolp7_4"
"fourth-cc19c5c5eac5633aad5f4230","Filigree M0097 - mono 2b","Filigree","melodic","2","48","6","0.4583333333333333","1","43","57","#56C8C3","factory, rn, filigree, melodic, 2bar, triplet, 6spq, open, mono, angular, plucked, structure, pentatonic, evolve","banks/01-filigree-melodic.nseqbank","H145","fourth-atlas-0-52","nmu9zolp7_4"
"fourth-e06b8cd0fbae32428891ffc9","Filigree M0098 - mono 4b","Filigree","melodic","4","64","4","0.40625","1","50","79","#56C8C3","factory, rn, filigree, melodic, 4bar, straight, 4spq, open, mono, angular, connected, cell, pentatonic, answer","banks/01-filigree-melodic.nseqbank","H154","fourth-atlas-0-38","nmu55ic3s_2"
"fourth-b476f3cee04f66447f6b039d","Filigree M0099 - mono 4b","Filigree","melodic","4","96","6","0.3333333333333333","1","53","72","#56C8C3","factory, rn, filigree, melodic, 4bar, triplet, 6spq, open, mono, angular, held, structure, melodic-minor, repeat","banks/01-filigree-melodic.nseqbank","H096","fourth-atlas-0-24","nmu58ji6e_11"
"fourth-4477fda57f4a6549635f4922","Filigree M0100 - chordal 0.5b","Filigree","melodic","0.5","16","8","0.375","3","48","71","#56C8C3","factory, rn, filigree, melodic, 0.5bar, straight, 8spq, open, chordal, stepwise, held, structure, chromatic, repeat, shadow-iso","banks/01-filigree-melodic.nseqbank","H182","fourth-atlas-0-36","nmu9zolp7_4"
"fourth-dff08d1a2bcc1df3545f6f59","Filigree M0101 - mono 2b","Filigree","melodic","2","48","6","0.4583333333333333","1","26","55","#56C8C3","factory, rn, filigree, melodic, 2bar, triplet, 6spq, open, mono, angular, plucked, cell, harmonic-minor, evolve","banks/01-filigree-melodic.nseqbank","H071","fourth-atlas-0-26","nmu55ic3s_2"
"fourth-081271ba309dab0cd28b97e2","Filigree M0102 - dyadic 2b","Filigree","melodic","2","16","2","0.5","2","57","75","#56C8C3","factory, rn, filigree, melodic, 2bar, straight, 2spq, open, dyadic, angular, held, cell, melodic-minor, repeat","banks/01-filigree-melodic.nseqbank","H078","fourth-atlas-0-60","nmu55ic3s_2"
"fourth-99c34ccecfb80dfec868bf62","Filigree M0103 - dyadic 4b","Filigree","melodic","4","64","4","0.5","2","50","55","#56C8C3","factory, rn, filigree, melodic, 4bar, straight, 4spq, open, dyadic, stepwise, held, composite, harmonic-minor, answer","banks/01-filigree-melodic.nseqbank","H060","fourth-atlas-0-46","nmu9zy9yk_19"
"fourth-8ff2750881a36a299c2f7e07","Filigree M0104 - mono 4b","Filigree","melodic","4","48","3","0.375","1","30","34","#56C8C3","factory, rn, filigree, melodic, 4bar, triplet, 3spq, open, mono, stepwise, held, cell, whole-tone, alternate","banks/01-filigree-melodic.nseqbank","H115","fourth-atlas-0-11","nmu55j5kp_4"
"fourth-0035d97630eb167e33700d7e","Filigree M0105 - dyadic 8b","Filigree","melodic","8","64","2","0.625","2","62","74","#56C8C3","factory, rn, filigree, melodic, 8bar, straight, 2spq, open, dyadic, stepwise, plucked, composite, melodic-minor, evolve","banks/01-filigree-melodic.nseqbank","H092","fourth-atlas-0-5","nmua0qtgn_8"
"fourth-6f29a01fd772977360971541","Filigree M0106 - mono 1b","Filigree","melodic","1","16","4","0.375","1","31","43","#56C8C3","factory, rn, filigree, melodic, 1bar, straight, 4spq, open, mono, angular, held, cell, pentatonic, repeat","banks/01-filigree-melodic.nseqbank","H165","fourth-atlas-0-62","nmu55ic3s_2"
"fourth-804d456fdb6a92361212cd0a","Filigree M0107 - chordal 4b","Filigree","melodic","4","96","6","0.4583333333333333","3","48","82","#56C8C3","factory, rn, filigree, melodic, 4bar, triplet, 6spq, open, chordal, angular, plucked, structure, octatonic, alternate","banks/01-filigree-melodic.nseqbank","H136","fourth-atlas-0-25","nmu573771_1"
"fourth-0baa99d027a067073eb02275","Filigree M0108 - mono 4b","Filigree","melodic","4","64","4","0.5","1","52","57","#56C8C3","factory, rn, filigree, melodic, 4bar, straight, 4spq, open, mono, angular, connected, composite, octatonic, repeat","banks/01-filigree-melodic.nseqbank","H127","fourth-atlas-0-20","nmu9zy9yk_19"
"fourth-fb1edfeb95c3c2b7c5cd9737","Filigree M0109 - dyadic 1b","Filigree","melodic","1","12","3","0.5833333333333334","2","46","58","#56C8C3","factory, rn, filigree, melodic, 1bar, triplet, 3spq, open, dyadic, stepwise, held, cell, whole-tone, evolve","banks/01-filigree-melodic.nseqbank","H112","fourth-atlas-0-49","nmu55ic3s_2"
"fourth-2dd5d710f13671cbbb1f2839","Filigree M0110 - mono 2b","Filigree","melodic","2","32","4","0.5625","1","24","55","#56C8C3","factory, rn, filigree, melodic, 2bar, straight, 4spq, open, mono, wide, plucked, cell, harmonic-minor, evolve","banks/01-filigree-melodic.nseqbank","H070","fourth-atlas-0-8","nmu55j5kp_4"
"fourth-cdfe24478899d789eda153c0","Filigree M0111 - chordal 1b","Filigree","melodic","1","32","8","0.3125","3","38","67","#56C8C3","factory, rn, filigree, melodic, 1bar, straight, 8spq, open, chordal, stepwise, connected, cell, pentatonic, repeat","banks/01-filigree-melodic.nseqbank","H151","fourth-atlas-0-36","nmu55j5kp_4"
"fourth-ec099e043044523e65b30d0d","Filigree M0112 - dyadic 4b","Filigree","melodic","4","64","4","0.5","2","24","45","#56C8C3","factory, rn, filigree, melodic, 4bar, straight, 4spq, open, dyadic, angular, plucked, composite, chromatic, answer","banks/01-filigree-melodic.nseqbank","H172","fourth-atlas-0-48","nmua0d3hu_7"
"fourth-84edc097cd6eb0099ad0508b","Filigree M0113 - chordal 0.5b","Filigree","melodic","0.5","16","8","0.4375","3","48","70","#56C8C3","factory, rn, filigree, melodic, 0.5bar, straight, 8spq, open, chordal, angular, held, cell, whole-tone, evolve","banks/01-filigree-melodic.nseqbank","H102","fourth-atlas-0-36","nmu55ic3s_2"
"fourth-41cb8f2cd8b284116248d7a5","Filigree M0114 - chordal 4b","Filigree","melodic","4","64","4","0.5","3","26","57","#56C8C3","factory, rn, filigree, melodic, 4bar, straight, 4spq, open, chordal, stepwise, plucked, composite, pentatonic, repeat","banks/01-filigree-melodic.nseqbank","H163","fourth-atlas-0-14","nmua0d3hu_7"
"fourth-8eaed0641f6e2e94b272b67c","Filigree M0115 - mono 2b","Filigree","melodic","2","16","2","0.375","1","38","45","#56C8C3","factory, rn, filigree, melodic, 2bar, straight, 2spq, open, mono, stepwise, connected, cell, melodic-minor, evolve, duple","banks/01-filigree-melodic.nseqbank","H075","fourth-atlas-0-24","nmu55kn74_6"
"fourth-f4225c57632ef2cafe3b525e","Filigree M0116 - mono 2b","Filigree","melodic","2","64","8","0.5625","1","27","53","#56C8C3","factory, rn, filigree, melodic, 2bar, straight, 8spq, open, mono, wide, connected, composite, melodic-minor, repeat","banks/01-filigree-melodic.nseqbank","H090","fourth-atlas-0-2","nmua0d3hu_7"
"fourth-2bf6f851d1e40ebc5b8d17bf","Filigree M0117 - chordal 4b","Filigree","melodic","4","64","4","0.4375","3","26","59","#56C8C3","factory, rn, filigree, melodic, 4bar, straight, 4spq, open, chordal, angular, connected, structure, diatonic, evolve","banks/01-filigree-melodic.nseqbank","H008","fourth-atlas-0-22","nmu9zolp7_4"
"fourth-14bec795f9fafb371a01832a","Filigree M0118 - mono 2b","Filigree","melodic","2","16","2","0.6875","1","41","51","#56C8C3","factory, rn, filigree, melodic, 2bar, straight, 2spq, open, mono, angular, connected, composite, dorian, answer","banks/01-filigree-melodic.nseqbank","H031","fourth-atlas-0-34","nmu9zy9yk_19"
"fourth-9da419a621e4ac8087ca1161","Filigree M0119 - mono 8b","Filigree","melodic","8","128","4","0.3125","1","37","59","#56C8C3","factory, rn, filigree, melodic, 8bar, straight, 4spq, open, mono, angular, held, cell, chromatic, repeat","banks/01-filigree-melodic.nseqbank","H184","fourth-atlas-0-22","nmu55j5kp_4"
"fourth-b80423752cdb12ae51d78aa2","Filigree M0120 - chordal 0.5b","Filigree","melodic","0.5","8","4","0.5","3","40","64","#56C8C3","factory, rn, filigree, melodic, 0.5bar, straight, 4spq, open, chordal, stepwise, plucked, structure, whole-tone, answer","banks/01-filigree-melodic.nseqbank","H106","fourth-atlas-0-62","nmu9zolp7_4"
"fourth-e19c6658a5f2ed9225b10a7e","Filigree M0121 - dyadic 1b","Filigree","melodic","1","12","3","0.4166666666666667","2","29","43","#56C8C3","factory, rn, filigree, melodic, 1bar, triplet, 3spq, open, dyadic, stepwise, plucked, composite, chromatic, repeat, even","banks/01-filigree-melodic.nseqbank","H176","fourth-atlas-0-8","nmua0d3hu_7"
"fourth-ba046ebf48a140ebbe99efb2","Filigree M0122 - dyadic 2b","Filigree","melodic","2","32","4","0.5","2","51","75","#56C8C3","factory, rn, filigree, melodic, 2bar, straight, 4spq, open, dyadic, wide, held, cell, melodic-minor, answer","banks/01-filigree-melodic.nseqbank","H093","fourth-atlas-0-46","nmu55ic3s_2"
"fourth-e467c122dd11cc33ab347bf0","Filigree M0123 - chordal 8b","Filigree","melodic","8","128","4","0.609375","3","36","67","#56C8C3","factory, rn, filigree, melodic, 8bar, straight, 4spq, open, chordal, angular, plucked, composite, diatonic, evolve","banks/01-filigree-melodic.nseqbank","H010","fourth-atlas-0-7","nmua0d3hu_7"
"fourth-acb5343cb06599ceb8cc6750","Filigree M0124 - dyadic 1b","Filigree","melodic","1","12","3","0.3333333333333333","2","27","50","#56C8C3","factory, rn, filigree, melodic, 1bar, triplet, 3spq, open, dyadic, wide, connected, cell, dorian, alternate","banks/01-filigree-melodic.nseqbank","H036","fourth-atlas-0-37","nmu55ic3s_2"
"fourth-b9cf442d1994a3569b62b42d","Filigree M0125 - dyadic 1b","Filigree","melodic","1","24","6","0.4583333333333333","2","40","58","#56C8C3","factory, rn, filigree, melodic, 1bar, triplet, 6spq, open, dyadic, stepwise, held, cell, whole-tone, evolve","banks/01-filigree-melodic.nseqbank","H097","fourth-atlas-0-10","nmu55j5kp_4"
"fourth-120460dfd9694eaca2b7e883","Filigree M0126 - chordal 2b","Filigree","melodic","2","32","4","0.4375","3","26","59","#56C8C3","factory, rn, filigree, melodic, 2bar, straight, 4spq, open, chordal, angular, plucked, structure, diatonic, evolve","banks/01-filigree-melodic.nseqbank","H008","fourth-atlas-0-27","nmu9zolp7_4"
"fourth-3a8744ce98a071423883cd61","Filigree M0127 - dyadic 1b","Filigree","melodic","1","16","4","0.4375","2","60","74","#56C8C3","factory, rn, filigree, melodic, 1bar, straight, 4spq, open, dyadic, stepwise, plucked, cell, whole-tone, evolve","banks/01-filigree-melodic.nseqbank","H111","fourth-atlas-0-34","nmu55ic3s_2"
"fourth-b711142f3367f1569f690b7f","Filigree M0128 - mono 1b","Filigree","melodic","1","32","8","0.6875","1","26","43","#56C8C3","factory, rn, filigree, melodic, 1bar, straight, 8spq, open, mono, angular, plucked, cell, harmonic-minor, evolve","banks/01-filigree-melodic.nseqbank","H052","fourth-atlas-0-57","nmu55j5kp_4"
"fourth-3add12518581721cdd59c1a7","Filigree M0129 - mono 1b","Filigree","melodic","1","12","3","0.4166666666666667","1","43","46","#56C8C3","factory, rn, filigree, melodic, 1bar, triplet, 3spq, open, mono, stepwise, connected, composite, octatonic, answer, duple","banks/01-filigree-melodic.nseqbank","H125","fourth-atlas-0-25","nmua0d3hu_7"
"fourth-2d9c4ae68333caeafa736751","Filigree M0130 - dyadic 1b","Filigree","melodic","1","16","4","0.5","2","27","55","#56C8C3","factory, rn, filigree, melodic, 1bar, straight, 4spq, open, dyadic, wide, held, cell, octatonic, answer","banks/01-filigree-melodic.nseqbank","H132","fourth-atlas-0-7","nmu55kn74_6"
"fourth-e4e101a84fa982b2a5b1772c","Filigree M0131 - mono 4b","Filigree","melodic","4","48","3","0.5","1","38","63","#56C8C3","factory, rn, filigree, melodic, 4bar, triplet, 3spq, open, mono, wide, connected, cell, melodic-minor, answer","banks/01-filigree-melodic.nseqbank","H089","fourth-atlas-0-45","nmu55ic3s_2"
"fourth-249806f5fa35f7a60029c3cd","Filigree M0132 - dyadic 1b","Filigree","melodic","1","16","4","0.375","2","26","55","#56C8C3","factory, rn, filigree, melodic, 1bar, straight, 4spq, open, dyadic, angular, plucked, structure, harmonic-minor, alternate","banks/01-filigree-melodic.nseqbank","H051","fourth-atlas-0-32","nmu58ji6e_11"
"fourth-86f2954a247a46afeba2a225","Filigree M0133 - mono 4b","Filigree","melodic","4","128","8","0.53125","1","33","53","#56C8C3","factory, rn, filigree, melodic, 4bar, straight, 8spq, open, mono, angular, held, composite, melodic-minor, evolve","banks/01-filigree-melodic.nseqbank","H090","fourth-atlas-0-13","nmu9zy9yk_19"
"fourth-4e54c6c9564d13948cc26bba","Filigree M0134 - dyadic 8b","Filigree","melodic","8","128","4","0.4609375","2","38","53","#56C8C3","factory, rn, filigree, melodic, 8bar, straight, 4spq, open, dyadic, angular, held, composite, harmonic-minor, answer","banks/01-filigree-melodic.nseqbank","H063","fourth-atlas-0-51","nmu9zy9yk_19"
"fourth-617fbfc43cad2646edf7a2ff","Filigree M0135 - mono 2b","Filigree","melodic","2","32","4","0.5","1","50","59","#56C8C3","factory, rn, filigree, melodic, 2bar, straight, 4spq, open, mono, angular, plucked, cell, melodic-minor, repeat","banks/01-filigree-melodic.nseqbank","H095","fourth-atlas-0-1","nmu55ic3s_2"
"fourth-ad23f4f53d1c0374a1955f33","Filigree M0136 - mono 0.5b","Filigree","melodic","0.5","8","4","0.5","1","50","62","#56C8C3","factory, rn, filigree, melodic, 0.5bar, straight, 4spq, open, mono, angular, plucked, cell, whole-tone, alternate","banks/01-filigree-melodic.nseqbank","H109","fourth-atlas-0-17","nmu55ic3s_2"
"fourth-37b7c6a5e294da1bef75fe28","Filigree M0137 - mono 1b","Filigree","melodic","1","16","4","0.5","1","39","58","#56C8C3","factory, rn, filigree, melodic, 1bar, straight, 4spq, open, mono, angular, connected, structure, dorian, repeat","banks/01-filigree-melodic.nseqbank","H037","fourth-atlas-0-28","nmu9zolp7_4"
"fourth-3e339612b0a30aea34214e01","Filigree M0138 - dyadic 2b","Filigree","melodic","2","32","4","0.625","2","65","83","#56C8C3","factory, rn, filigree, melodic, 2bar, straight, 4spq, open, dyadic, angular, plucked, cell, diatonic, evolve","banks/01-filigree-melodic.nseqbank","H006","fourth-atlas-0-18","nmu55ic3s_2"
"fourth-58db1668786ebde7c2801aaa","Filigree M0139 - chordal 2b","Filigree","melodic","2","32","4","0.46875","3","51","82","#56C8C3","factory, rn, filigree, melodic, 2bar, straight, 4spq, open, chordal, stepwise, held, composite, dorian, evolve","banks/01-filigree-melodic.nseqbank","H040","fourth-atlas-0-4","nmua0d3hu_7"
